orp_mV,ec_uScm,tds_mgL,turbidity_NTU,temp_C,pH,do_mgL,bod_mgL,hour,day,month,dayofweek,site_name,class
355.01965146390955,934.3678575673772,600.3568850954102,2.8507037356171394,28.122700704282835,7.407563769546992,8.62529726384054,1.0,14,14,7,3,Industrial Basin B,0
137.14953473999157,901.3477747795965,589.3056162812908,14.91806586992902,24.94660325313955,8.083943919480685,5.478664084300415,8.37751072853491,19,3,6,3,Industrial Basin B,1
291.87542840271504,907.3783099954647,583.3256434940655,1.873493510963721,28.02274279215871,8.794489716119099,8.474964446996328,3.35814190138237,17,20,3,3,Metro Reservoir A,1
454.517217024346,708.3223197456751,460.61074686464593,9.330816797133329,31.400746215393504,6.658768657661513,6.697143633433187,1.0,17,16,5,2,Effluent Plant C,0
161.39593679199442,738.5730322759537,465.2686671061133,9.027280103377887,30.48501781582077,6.686376893149558,4.897676896520742,10.041193169936063,1,2,1,4,Metro Reservoir A,2
108.03553018474697,791.4257745166781,503.19478203244296,5.9165235239222005,31.897049052345807,6.932193310832557,5.808610609723032,6.423293162284285,3,10,7,4,Effluent Plant C,1
316.7888148115021,679.6660186211211,449.8135169903165,19.615671933437568,23.001776389042078,8.434992992963553,7.751976018794066,6.100314379540261,0,3,9,0,Effluent Plant C,1
248.0955971105225,1033.1546816314467,656.715883539383,1.0438022397561475,31.796596646699378,7.268450021614752,6.7621698658636005,3.4688420573593235,3,11,1,3,Industrial Basin B,0
313.3747645397325,479.10091219625997,317.56390260434586,8.3434299889887,27.283764895795414,9.79905568966943,7.410469637107328,3.9933238768711288,17,11,2,3,Coastal Bio-Swale,1
320.72853599651154,565.455840992353,360.78480612451233,3.4481870673726505,28.356403066815506,7.006790200566359,7.078901628677934,3.44260272813717,4,21,3,0,Tank A (Main Reservoir),0
383.52393115069975,836.3957696769672,524.4018864429632,14.606212308241389,32.83797797457912,9.316182728901293,5.928710587027171,4.639900600291068,18,21,3,4,Industrial Basin B,1
299.8263747026482,689.6212345565123,422.8681090674183,1.4402234592155438,30.810902693085158,6.128363397709777,6.799438165108442,2.374906462387866,14,22,8,1,Industrial Basin B,1
366.3272757340363,467.3655261768468,318.42220548048385,18.811441408114863,29.404209923818716,5.532183520731297,6.505767943644625,5.571094809560906,7,13,7,5,Coastal Bio-Swale,2
186.7553502171184,959.577596410656,604.6712729867677,19.207284065230986,20.064013267412182,7.078285328183813,7.882566494439705,4.092293828994878,19,7,6,1,Tank A (Main Reservoir),0
374.0133430423881,628.3137882217093,407.76023618397045,18.889594673156637,27.817992578478854,8.567264316619395,6.626335552720622,6.559322325732712,16,23,10,4,Metro Reservoir A,2
471.36372399289866,546.5837087696277,358.81891864402786,2.655453004983511,24.861298449718,6.6276247328127145,7.719870122683256,4.195114068932013,0,17,10,6,Metro Reservoir A,0
329.14159340784704,747.6860877788298,472.8639347657747,10.953515761695021,30.84418121758945,6.460155687446093,7.353701487778877,2.9939282569653143,11,30,11,3,Industrial Basin B,1
236.31480467413766,532.0251507444807,340.28109430037694,1.1447156903960276,31.963832748142647,8.430017635337947,6.299198480833765,3.854009441175733,18,2,4,1,Tank A (Main Reservoir),0
161.23331621322743,789.7456013508532,518.1228799781328,19.836286784764688,26.791875908868946,8.046119684285685,6.65900509635331,7.612446464491133,14,12,9,2,Industrial Basin B,1
410.6442122719678,692.0903492080012,452.7918888334055,13.836482226840257,25.331834096845252,6.249101817960143,8.909645798876445,1.0,8,25,1,2,Effluent Plant C,1
374.88214698560563,646.225968875972,415.44112410463924,8.574803487022919,34.22520318206373,6.178936439966652,5.107804207726046,6.592075272063551,6,10,11,0,Industrial Basin B,2
352.2212745822545,648.0999312406323,423.63400160316417,14.115262155731626,25.587409731945222,8.195150533610258,8.539243590912903,1.732385400303702,1,18,2,4,Industrial Basin B,0
475.55927215046364,1098.6845492075731,713.1226103430669,1.990737595108404,23.221849971854994,5.241755300240422,7.837569874465032,2.8224233317935283,8,22,4,4,Metro Reservoir A,1
308.6000197574237,910.7652233833035,582.293229403522,8.521667345629933,24.669315387924225,8.495428219260203,9.436919663405604,1.0,9,27,3,1,Metro Reservoir A,0
257.303463213321,287.2410421449939,198.71158196198334,4.442898028630201,25.780002447543158,8.030194549574082,6.728843943827018,6.141274934558544,1,11,1,3,Metro Reservoir A,1
310.61753730765264,1064.895861638537,694.2565159146635,36.9792285460155,24.55454778820181,4.462905470150592,7.356768154974199,5.477214823116664,18,16,5,4,Effluent Plant C,2
320.11247594221237,954.9671134399505,602.3083119635771,20.45735818619059,31.38156553311229,7.218681929775125,5.833378020284757,4.54630479255184,10,17,7,1,Metro Reservoir A,0
292.6445589836545,937.2544705535108,614.4321523514996,14.215397227147518,19.208346217703955,4.825358207831885,8.06616887427071,5.693520122057273,12,19,2,1,Tank A (Main Reservoir),2
552.2206792058535,1066.3732658755255,686.9874643191553,28.142841204091642,24.469758354217884,5.753893000363495,9.627817428860928,1.0,9,18,5,5,Coastal Bio-Swale,1
447.4188671423035,804.5090110732391,520.0364952911244,5.259382161114815,27.810010218180548,6.596434786912047,7.0933091310847765,4.712113010227671,13,3,6,5,Tank A (Main Reservoir),0
218.70675605657496,986.025104483587,640.998266256299,24.114230225756238,28.840984880009174,5.678653722886016,5.576562009324218,8.356162652677849,17,21,11,4,Tank A (Main Reservoir),2
230.52142730743603,660.6584180430962,421.49849669815154,4.9339558686072165,34.76733935009833,9.861793086533071,5.390554620142631,5.015999613937934,18,27,7,1,Metro Reservoir A,2
244.25240332332444,1054.2740954627534,703.3085406797333,14.19745560790037,34.180950851054746,8.236869664337014,5.893341053066669,4.238193952420668,21,26,1,0,Coastal Bio-Swale,0
437.5817677940118,865.434066512167,547.5989659802243,14.333866353787334,21.59705137622183,8.840926851795672,8.37476478914395,5.556846014588227,8,16,7,0,Coastal Bio-Swale,2
302.2326837114293,386.91150366923193,252.05935215798516,1.185203237820347,20.367808237721682,7.03165618998218,8.855744658200175,3.892043209443025,6,6,4,5,Coastal Bio-Swale,0
130.3188213599827,1110.9154903791632,725.9085845580053,5.479442535044627,28.099885049483994,7.236560888164806,6.440554993042721,6.823551473819756,2,25,8,4,Effluent Plant C,1
122.74565923664821,761.3286053688846,495.275721240055,1.1962396911317121,25.307259054147647,9.09687245087822,6.111565345627855,7.884654619703673,19,12,4,3,Metro Reservoir A,2
317.9683000056288,719.5631872946457,465.80621365674,59.40295775123069,23.23189463206726,7.720478872833623,6.59438288730958,8.707795495406568,5,11,6,6,Coastal Bio-Swale,1
179.34810320751717,667.1997618070288,429.90971234470084,2.303328127729006,28.064483589842617,7.934690161737332,6.987888624913418,4.924916303674322,20,15,9,0,Effluent Plant C,0
313.6267163933347,689.1909143215271,439.94229485101295,8.826581785967832,28.922789273337738,6.106584497827682,7.335873880953454,2.8799094874199334,1,15,5,0,Industrial Basin B,1
292.29872093072845,868.8905945221476,556.5697548576675,16.63300018438242,24.64412624142329,6.101025834989371,6.789210499808541,6.913423477361157,5,16,12,5,Industrial Basin B,2
134.89276010020086,503.7260014504094,339.0073354554439,3.247243028700021,25.503661019850025,7.513247979104289,6.933986361712454,5.705097177784511,2,10,4,5,Effluent Plant C,1
363.24608542898295,329.4161976552658,209.70306124095353,7.636906516946932,24.9518338904494,7.647563204651489,7.948422821245137,4.263308794556062,15,12,8,4,Effluent Plant C,0
258.2951128645683,480.6603382701135,333.75107654363757,10.35037257391126,26.35403503511488,6.003490650881586,6.981665115690632,6.592088199313164,7,28,9,5,Metro Reservoir A,2
138.53278971201178,914.5153552520106,601.1243841017647,2.745971720907052,30.16577639755895,7.630148359473425,7.176298333798636,4.284175717269863,1,13,4,2,Metro Reservoir A,0
341.9957369876762,751.4185560310215,461.7457642740997,16.075831041958942,23.688376555393653,5.733996477308143,7.721200028219735,5.463388572874451,16,4,3,6,Industrial Basin B,2
408.96161355994167,1133.9579373730933,745.9052494547864,4.5572747462866285,25.437260026009596,7.216596239668436,7.330050652806245,1.8146333345288779,8,7,8,1,Coastal Bio-Swale,0
364.52805645234304,780.5261801764937,506.81041905749504,3.3701820614172595,26.402871427657992,5.475015245391395,8.44269918248636,4.85290667471703,11,22,5,0,Industrial Basin B,1
401.6007743172257,1052.753932470859,670.39053863222,9.170988828627278,27.97299037937944,8.793588705820742,7.445995487188139,3.183352304945445,2,2,2,2,Coastal Bio-Swale,1
283.3143785657558,592.1556175849726,397.9437034284918,6.281644556931688,29.103937971649888,6.8265334576382655,5.803038160151502,7.237209748954413,10,26,10,3,Coastal Bio-Swale,1
371.6635991805499,669.4573371793342,430.78809983203195,26.293093553644802,36.16903136204317,6.367717788578366,5.507200810590277,4.099708562498488,0,27,9,2,Metro Reservoir A,1
162.7254156390909,802.8572473800823,516.6478871942358,22.2078615772755,30.28850287043356,5.825114060337539,5.6360608084168815,7.027305328402894,22,27,3,4,Tank A (Main Reservoir),2
177.04642487732445,755.9069053858586,495.091388670231,7.603909003425011,30.383725388156666,5.7096175680622085,6.320346418576672,3.978521506927792,12,27,12,3,Tank A (Main Reservoir),1
200.05303604467082,727.8904905101882,484.5571222271847,5.4513741178503095,26.933547946881852,7.72369228642485,7.317336455437751,5.344102137689125,14,15,2,3,Effluent Plant C,1
260.27946682369895,538.3656342475408,351.07181424288314,4.9381026289097205,24.08053681721027,8.404562267562639,7.813946832657201,4.318908876101756,4,8,1,5,Metro Reservoir A,0
586.6478316780941,324.33138624021524,211.2335945350933,4.113787993123982,25.887143940600872,8.284479341158093,8.190639852193666,1.95737204835295,20,7,8,2,Coastal Bio-Swale,0
152.4817785173093,989.3049715965482,636.0795713932238,8.864646253476568,25.158670039140432,8.875909875026696,5.266516129425533,8.167820415929986,16,15,11,4,Tank A (Main Reservoir),2
292.74640576309946,955.7781063073135,632.5133375900748,17.346460071270805,29.568922702218263,9.297816549683112,7.051029511418136,3.0731394604120705,22,23,3,0,Coastal Bio-Swale,1
275.82582878441383,615.8392330778847,401.5260093662129,4.721608166520229,21.39487430550507,8.349512238403486,7.262755856792668,6.399883684116009,23,14,7,6,Tank A (Main Reservoir),1
346.6202968432398,913.6651363408508,591.6279073473831,3.108371981715031,30.370134878348978,6.5965285694840015,7.364754798351379,1.0,5,8,1,5,Tank A (Main Reservoir),0
522.3108682518075,750.0661971590188,484.0479593837745,7.4527897685269044,27.5310416422559,7.4033772569047365,7.448377836776012,3.8785129391644446,20,28,1,2,Tank A (Main Reservoir),0
43.629906972353865,1131.8515255376992,745.9717475553751,1.7153296994764218,30.933392930756153,4.491641538627965,4.878838265784825,8.759091340359744,21,12,12,0,Metro Reservoir A,2
549.2443911049078,406.3221220023894,261.4861433385619,13.0824527209767,25.104367243382907,7.965096165338174,7.396785795823083,4.481899876003243,10,13,9,2,Industrial Basin B,0
340.3376714646022,761.9820975311738,505.5823395766162,8.305547323921648,24.394521140631017,7.379118612471958,7.633392404110779,5.119973195794793,17,30,12,5,Coastal Bio-Swale,1
314.12126994838445,738.0359796653167,475.00763974889054,7.859229541807588,26.373325123846225,9.114273655084137,5.5939516962370455,9.593755269818217,3,11,8,0,Metro Reservoir A,2
331.76847580111564,848.3347876568533,558.6406668147821,4.573114029358294,26.277402988984697,6.307968886049262,7.008210209617513,4.028842259057582,2,17,12,5,Metro Reservoir A,1
317.6335086397245,1261.14134326454,821.8128349253747,24.50446782412826,31.22539364429972,7.8186187608181115,4.725928869615448,7.227465260182779,12,29,3,2,Metro Reservoir A,2
187.99692234203786,762.8848489584541,486.3676019371556,1.9484520895453463,31.18721933222826,5.995987123504696,6.128215466781283,6.008761862603201,22,17,6,3,Metro Reservoir A,2
204.86171717649182,1022.9396539574602,664.0410140960819,21.38867966265453,35.620092334141674,7.067959890888348,6.0177922292418735,1.999790022466751,8,24,11,6,Metro Reservoir A,0
600.0,755.6551204772687,469.2697991462133,5.727356817703065,26.018031421928416,5.237680936812158,7.028773151892613,3.1162001278719966,20,4,3,1,Effluent Plant C,1
534.8869952359695,1121.2738830123762,721.3876255477261,22.25473048635665,15.0,8.82725561595773,9.638305756090187,6.615085050431109,5,21,12,6,Coastal Bio-Swale,2
301.55318067799976,1025.8544993600813,651.0273605314563,14.047566177197474,26.36230970787673,8.463179266377313,8.5965508070499,1.0,11,8,4,3,Metro Reservoir A,0
299.3768828636605,700.0055016475989,474.978577002736,2.1000542731245515,28.922631700833428,6.63277873387561,5.125672676678385,8.319419062890232,1,5,1,5,Coastal Bio-Swale,1
344.1529889495491,678.4096817589971,425.305986983182,18.810349025847845,30.858122764208677,7.514202384685845,5.030973785155812,8.15027854674212,2,26,5,6,Effluent Plant C,1
341.1823482705388,946.0881918289035,640.815230960967,12.46260131688293,29.214417085134876,7.246182634009113,6.559709323041254,7.068710811738713,2,16,1,5,Effluent Plant C,1
233.40408539705462,603.3781881186177,397.33861760378636,1.3283513386204722,26.0148898676412,6.465127458334423,6.28146045838809,8.092824479421065,11,4,1,5,Coastal Bio-Swale,2
454.16103345361716,857.1897786893633,551.9846844685559,2.4352710614263016,34.85665742966223,7.347832393637757,4.8955038618144355,6.413265047394223,14,28,10,0,Tank A (Main Reservoir),2
417.99469982340685,693.2610266210368,458.6832683098822,11.095801084256042,23.865056797751095,6.668674131976564,8.27635354755633,4.419908900481417,8,22,11,4,Industrial Basin B,0
306.9257821576349,910.4307944470438,585.3348691989829,11.864875993286558,26.901420605752648,8.376406404261317,8.235807436677085,1.0,22,29,11,5,Tank A (Main Reservoir),0
336.8702113536446,751.6947273012742,474.50608394175214,14.729890026420096,23.68036063655677,6.947030010592547,8.849957046594879,3.4293532976288157,7,15,7,6,Tank A (Main Reservoir),0
234.8023335904402,592.2256467828602,385.7373730909474,13.738424914426073,28.07830704836069,10.0,7.152849321810336,3.417130492225152,10,12,12,6,Tank A (Main Reservoir),1
228.4234920861872,1131.5920722210835,742.5355739069668,11.773987591332155,34.35602303509148,7.106582662146812,4.733481628709656,7.033763689541592,15,5,6,6,Metro Reservoir A,2
284.72727546703186,871.8668711730145,579.4975752150783,15.534556327807504,27.43629630440475,7.335324894102081,6.782195026483495,5.796138907725895,21,30,2,3,Effluent Plant C,1
484.33983380398337,783.9243874043418,514.5281529084122,9.558677913172485,27.460800591626082,7.8337902260540195,8.690178610856808,1.0,3,23,11,1,Tank A (Main Reservoir),0
374.7463405612329,925.9966235662414,596.6043500813637,4.021751049407153,21.216151966490962,8.204461205082627,7.782254767864974,6.997571378420664,0,16,12,5,Effluent Plant C,1
241.48246920369957,298.6438001310102,207.98123090596488,25.347073501247056,26.852031256836003,7.293569354182479,5.524526521915871,10.522799323767932,23,14,2,5,Coastal Bio-Swale,2
248.21326406780582,1427.055447429818,939.2157990917422,1.1838194848900294,32.60194820013341,7.807655398433594,4.512417455306792,8.544998810994832,6,10,11,5,Industrial Basin B,2
492.2842887840345,807.4063291656975,527.5042892354188,5.5659271075728105,26.9990553373717,7.4193647570041525,7.772987912002049,1.166809666497067,1,7,7,0,Coastal Bio-Swale,0
276.39138482901365,211.04812703560253,149.28906004137662,14.051579493483132,26.728839144350758,6.265700825104612,7.22615944549897,6.369868647306349,23,13,1,5,Coastal Bio-Swale,2
137.31216017490325,1159.128357877687,775.2815357303447,6.571419224774133,32.422858303373175,5.942219640263836,7.559440175724211,1.6380311334353976,4,20,2,3,Metro Reservoir A,1
435.7030284019378,574.5834491951376,368.0434025759022,1.2514798392317545,26.74574354811774,8.039097146582472,6.187338222398893,9.94270208606115,6,28,12,2,Industrial Basin B,1
224.70384846795275,1113.1140059828392,714.5273270660155,1.6825839461993386,33.16821452890849,9.020677230012295,6.483885060340285,4.2599910386606625,3,29,8,4,Coastal Bio-Swale,1
427.8231463268711,836.4702463137947,537.9787681996869,11.459364524761911,22.86144161844902,5.2428561440492345,8.440356931375748,4.035377094300359,4,5,6,6,Coastal Bio-Swale,1
255.90038097643617,328.8755525483043,200.27260885673937,34.4854609281765,30.71141589936412,5.478525145838523,6.337551228117526,5.785901234757118,23,29,2,5,Industrial Basin B,2
408.7977366114744,878.3785125815552,576.8581810241778,9.026577085846608,34.58531683078183,5.466934415691911,5.378304326990022,5.904763095454135,0,3,7,0,Industrial Basin B,2
177.90029419168127,856.3128344383774,540.5043103715085,8.06754984227872,32.03142758981966,8.130173460733717,5.968671199651433,6.35359788658416,0,15,4,3,Coastal Bio-Swale,1
355.3809206427584,1145.531440816062,757.2455788711574,4.832025868574025,20.5309057934589,8.230323547949398,9.572973525145247,1.0,14,4,2,5,Industrial Basin B,0
203.6969511864017,956.6491611165252,615.1001383640065,3.9664300039843376,25.446787034276465,6.028392816894276,6.6141076906518474,8.58723467955535,19,15,12,0,Coastal Bio-Swale,2
370.26351502082656,428.1765058834726,291.9018068126988,1.2120829617734312,27.032193901368867,9.846943623212876,7.392156878897378,5.533947486851199,18,14,6,2,Coastal Bio-Swale,2
231.27674830612295,1100.6807817855538,689.8721251774056,4.187667231010631,32.03982198682832,6.738040165429862,4.387582133692663,8.585239965536028,9,20,11,1,Metro Reservoir A,2
300.3946936925736,675.7806701599033,435.40555932689887,6.9622092706145,22.673527535154257,8.922773664119063,7.064949183425743,9.828340885562458,17,19,9,5,Tank A (Main Reservoir),2
361.9314100730215,1316.0795926564806,842.52163106915,3.205840584236562,23.924253318429407,8.170248909986631,7.979541177812946,4.02234119047625,2,13,11,3,Coastal Bio-Swale,0
409.46275320197105,693.5660337948929,464.3514711925624,1.9140061943416775,21.57939427928003,6.050279023605366,8.38458453535448,6.762121793987157,10,10,9,0,Effluent Plant C,2
462.4092055910672,736.6125926620232,495.58843321535335,13.648836636311298,24.696798999648745,6.698360766377833,8.604613284432853,3.637533375602103,14,21,8,0,Tank A (Main Reservoir),0
475.2785375171285,553.4239002278742,336.2847461746245,23.50184967516718,22.99357337211075,6.153099416856744,7.401799640463397,4.947032337864393,10,5,3,5,Tank A (Main Reservoir),1
183.67846692929612,650.4205892977477,431.43199862687385,28.61009140123058,34.39162344078564,5.586816842872095,3.648549226507786,11.578145039256981,16,27,3,0,Tank A (Main Reservoir),3
383.8563775369636,571.1177950003655,381.91344028682664,10.623313418391886,25.410490917408136,6.8961344680600885,7.131478989315238,2.8450200921315796,16,23,2,1,Metro Reservoir A,0
480.1691750640231,1152.9346476098817,752.6643661985314,1.542181809633588,30.763701168520033,5.761679817644471,6.231133945565548,4.743624434051141,5,20,5,0,Coastal Bio-Swale,1
483.74048000703345,400.54751013366416,266.2375146810019,14.503969716396917,28.07187802887548,6.990063166804931,7.745356125271367,2.7271269092165893,4,29,12,6,Metro Reservoir A,0
431.03328146988605,1041.3738907212926,682.0535791165959,2.166409065538301,28.01584512369835,9.519548028903193,8.145360633623486,2.2498249860154678,7,20,4,4,Coastal Bio-Swale,1
211.16484380581335,1048.5980364553195,690.2838085159589,12.078996359375772,25.634224721842244,8.036025789544668,7.80001193150635,3.692537279798792,1,25,7,6,Metro Reservoir A,0
32.73267340618838,1213.2642568839724,777.6970965698187,16.112493144705596,31.080089948522833,6.5314441336819105,5.01955576106543,9.95268679808136,15,6,4,4,Metro Reservoir A,1
324.13254185669734,813.1284585319805,540.5384414901876,13.941335383437398,28.617376930569364,6.433532015368302,5.8446743509001475,6.935438541549054,19,4,9,0,Effluent Plant C,2
278.80041440714376,491.991872577715,321.8881805344691,31.34136479971158,28.386975651756188,6.718655632594909,5.415181330425295,9.659712948096768,23,2,12,5,Metro Reservoir A,1
328.3144937389168,748.4725857920114,488.00051916250544,14.399692688113484,25.626317559288307,9.685359112512922,8.279657285248875,1.0,11,22,12,4,Industrial Basin B,1
349.995457676295,978.4095589942436,641.6324628386691,12.81591080863313,26.28089629538792,5.893974658712394,7.269439043822625,5.385536391142372,5,16,2,3,Effluent Plant C,2
262.78457351555977,825.4189815500414,523.8146501192316,4.034635097494714,30.355644470301698,7.19787717256891,7.6469411883141465,3.255979529560384,0,18,11,4,Metro Reservoir A,0
299.5203860984495,910.0183256557439,575.9774898287395,26.871877309204336,28.920222446182002,7.758435508478195,5.738240078292332,8.164156922657458,3,5,6,6,Tank A (Main Reservoir),1
220.2686510904859,1209.58584076741,785.0204748757877,2.978948382473096,28.49388925803416,8.65858646594974,4.160432822076945,11.517472443993935,16,22,7,0,Industrial Basin B,3
470.2017078790868,974.6010063285848,648.9260434273881,24.52790678868159,24.98383003332981,6.800795041784639,8.801372122048933,1.0,12,4,4,5,Industrial Basin B,0
308.3633756766688,859.5324585592566,546.842271776512,4.749299040795659,35.77643081410198,6.044789167092616,5.495448511349667,5.673277330667888,17,30,6,2,Industrial Basin B,2
159.1528704201083,246.69150133379412,162.10102027363092,2.3945012395489482,26.081173041768707,7.5474008669605555,5.06861008512097,10.853806951318344,4,13,7,5,Effluent Plant C,1
318.94443341365684,564.8448246035848,359.98229691296933,18.52633148632519,27.87898935309832,8.777596477170453,7.748141824553125,4.323269608021066,23,19,4,5,Metro Reservoir A,1
435.34667235921415,678.5974645417434,432.57856765960366,1.0249857243485025,27.251865484501117,6.872540036688447,6.885852509061526,4.552015733878915,23,23,8,5,Metro Reservoir A,0
254.41918885479595,206.86604616366344,139.47041366614965,18.84317138288958,35.81884478904515,6.192698627208339,4.081905356752059,7.9140269234577065,2,2,9,3,Tank A (Main Reservoir),3
432.6557308986117,467.2194240598498,311.28638063279686,4.042340938789553,26.836741549169652,7.332248255080949,7.44234154659286,1.0,10,13,1,1,Tank A (Main Reservoir),0
287.2163844671675,719.4642316409708,459.7762358769988,22.604023679106422,26.470632236097387,5.251695497238194,6.7225866573209805,7.058955361323056,12,11,7,6,Industrial Basin B,2
438.64271333383044,768.2845925896709,513.2574877429539,12.759659573350568,28.473244592466678,6.9376093712978815,8.345215311354652,2.893771766305676,3,30,9,0,Tank A (Main Reservoir),0
290.5073596143011,951.7430796930979,622.858038065439,11.971633374568723,25.22583644215126,8.613630819830746,5.736066819780708,11.340469709217235,13,22,12,1,Effluent Plant C,2
263.492946346815,738.412221784582,477.55116451484565,5.546336558402567,28.446398867606057,8.249816192543589,6.7638726342408955,3.9325200350315503,21,29,10,2,Metro Reservoir A,0
401.82662965936316,874.4121928687414,571.8431057237347,1.6124047117167026,37.48641432067108,7.027362871330296,6.150259881302281,2.0302197611643855,10,4,5,1,Industrial Basin B,0
221.94209879327096,674.6631652762804,458.89453257614446,18.723869238484177,29.198782222204365,9.191195271737481,6.036735596259831,8.412281786947883,9,22,12,0,Tank A (Main Reservoir),2
335.9994489380433,812.6039688660425,535.7278872739345,2.8741908133579828,29.052983686906327,9.491849841490797,7.044298710390522,5.751457227541401,18,20,2,6,Effluent Plant C,2
348.3383132166404,935.2918432255124,600.952728743995,5.6562704749838435,25.12838042836315,7.996903474524267,6.180806073395306,7.253430863603353,17,20,10,6,Effluent Plant C,1
35.29571730293054,1241.7890751989173,806.9758239265261,10.171778390100677,34.836828617411854,5.4386743912136915,4.584629353499134,10.748449360131843,5,15,6,0,Tank A (Main Reservoir),3
217.6723457568213,645.6071575696361,420.9573411319785,7.582699995159452,35.756130803191915,4.9441059535536,6.054702475796535,3.0026480051989335,14,4,12,2,Metro Reservoir A,1
156.89961140182803,843.2545974526787,554.7690562206907,3.214707451989966,31.410721503308043,8.860188197325026,5.750879504762374,9.478578246106688,20,9,12,0,Tank A (Main Reservoir),2
128.4985396767268,1060.7382611654582,691.8753469662402,2.5153984073170705,30.615332892249516,7.493673501792021,4.989562343899506,9.883883948610094,9,7,7,2,Industrial Basin B,2
370.8424340567129,368.12191765093485,258.23248556262934,2.3152913818906984,27.060938594244732,9.162665014018677,8.298385916066948,1.9260262782898383,4,19,2,2,Tank A (Main Reservoir),1
485.9594963534095,1399.3478375081393,907.3092300932789,20.87831884000127,29.56535032337849,5.593580710145395,6.39074581505471,4.07290051959227,4,19,2,0,Effluent Plant C,1
469.3071640480334,1153.7092257775842,732.6119397811618,1.3206828389153613,24.65936958054997,7.00657771413682,8.278425661856357,4.273735848441718,9,6,10,4,Tank A (Main Reservoir),0
214.43887777429185,286.5534543905179,188.40503104880915,38.72881237925775,23.49554409688504,8.435028708244296,6.580279892218005,7.273849332356381,4,6,12,6,Metro Reservoir A,1
332.9559763747273,911.4145524810319,588.0082071207097,3.213061034377383,22.050560333097028,6.324255015013769,6.889735758349796,9.448471653408482,2,20,10,2,Coastal Bio-Swale,2
368.67399136426656,630.6639698407653,394.891270495009,2.1689601316614078,29.642695893099194,8.417742071589023,7.368654362924383,1.6251219016898557,22,15,1,0,Tank A (Main Reservoir),0
353.96772704716005,680.7955904245666,435.48189395929717,9.60316092196992,22.486502110717247,7.052664567264794,7.750359363386896,5.694292581190216,5,15,4,4,Metro Reservoir A,1
299.13543470409536,905.1504490466314,584.7639121985372,1.8336634594759265,26.001458387550066,7.233672967660695,8.776248614212063,1.8869069835393786,3,25,7,6,Metro Reservoir A,0
171.05629840141884,1115.1198607623317,736.2259516580206,10.22442774852447,27.755082499192092,5.779640524062604,6.667118082319547,5.34784720936873,17,20,9,2,Effluent Plant C,2
225.41254931240388,660.2381173480144,414.3222930972306,20.0130636766151,31.981161598088125,7.50166324662902,4.428685066405122,12.426400359752968,8,9,3,6,Metro Reservoir A,2
224.4841248097307,664.265538264918,435.2704525479495,1.4908312962041532,25.68711933351632,9.831347618717249,5.773632345164723,9.618206881438148,16,4,12,4,Metro Reservoir A,2
310.02494763197956,911.6500287098326,614.7773248766031,17.087811507919703,32.45308925095757,7.665626166358357,5.521528422427881,6.84435574152763,12,18,11,6,Metro Reservoir A,1
447.5359644653188,971.5868965917499,629.7828664278707,6.016634598409259,31.756635652576726,6.249930871333086,6.776289629360186,6.490972501752534,14,18,7,3,Metro Reservoir A,2
293.0255775276676,497.8605884587758,321.5669776015526,2.7374718262769147,23.7147666893161,8.874649896093661,7.611442342214536,5.688217717974586,19,5,7,5,Industrial Basin B,2
305.2972137350855,1317.1018705075865,863.3139810247081,2.9370184363119263,32.4913019755411,6.286114167488487,6.4493022322155715,3.3816860872650834,16,20,7,3,Industrial Basin B,1
341.2418776800854,607.0057018520536,399.7755221629709,26.104034731081327,26.865675511433857,9.265323886966438,4.988824048441768,12.360048483111285,12,23,2,4,Effluent Plant C,3
252.6864533603259,1089.402271905926,722.2870989778921,2.1721466814105264,26.004195505096327,5.6700490459414254,6.181276174467487,8.175866544495156,15,30,6,2,Tank A (Main Reservoir),2
188.92862729363816,935.5113949672032,606.4112954496952,21.157743033663596,26.8825868983467,7.527250088749536,6.077137053513614,6.81889259338157,21,11,2,0,Metro Reservoir A,1
423.2753032929431,981.8971766024862,645.2550939081123,8.857990629337484,27.985977092965303,9.031574994823378,8.161800303612061,4.235261247237112,3,5,6,1,Tank A (Main Reservoir),1
319.4465783810763,612.8145751276196,405.510481721693,1.398393304265933,26.33982159824946,6.159817045687026,7.423683873239674,3.683965643753098,4,22,10,0,Tank A (Main Reservoir),1
213.38894763413123,282.84493435698835,180.4936484005294,7.245098442738419,24.64123335855501,7.299792100079156,6.588264207391976,5.740834315972669,4,26,3,6,Effluent Plant C,1
317.8273862423977,793.5795506272406,514.686906007886,18.00728511208874,24.994977625221306,8.588747090824844,7.214625568029967,5.6955856742428335,8,4,2,1,Metro Reservoir A,2
316.92245942385705,794.8159591816111,516.5183817534495,13.953675474765518,28.555771238816064,4.493374833201974,5.82311396796932,8.813894803088044,16,29,12,1,Metro Reservoir A,2
172.20239766200694,512.5934276944135,320.80872985496467,7.709599823098053,27.358145792731822,8.312260500665971,6.56206086047794,6.208040596298668,12,12,6,6,Coastal Bio-Swale,1
223.52209403759966,1075.3829574686333,695.1121384200752,20.664692034013015,30.109238773598253,7.0944882108994305,6.992209740377613,3.2052348528682293,1,2,2,6,Tank A (Main Reservoir),0
386.51725855644514,784.5411685440678,524.9134048213128,2.282479594625829,28.20945158881305,8.930344984274923,7.976158227224805,1.0,12,13,5,2,Tank A (Main Reservoir),1
